"pathwayRes","pathway","pathwayTitle","PubChem"
"https://identifiers.org/wikipathways/WP5003_r116589","WP5003","Latent infection - Other responses of Mycobacterium tuberculosis to phagocytosis","CID32051"
"https://identifiers.org/wikipathways/WP2720_r115081","WP2720","Signaling by NOTCH1","CID32051"
"https://identifiers.org/wikipathways/WP3380_r114940","WP3380","TNF signaling","CID32051"
"https://identifiers.org/wikipathways/WP3558_r114849","WP3558","Beta-catenin independent WNT signaling","CID32051"
"https://identifiers.org/wikipathways/WP3567_r123633","WP3567","HDR through Homologous Recombination or Single Strand Annealing","CID32051"
"https://identifiers.org/wikipathways/WP3550_r123635","WP3550","Nonhomologous End-Joining","CID32051"
"https://identifiers.org/wikipathways/WP1910_r123308","WP1910","Signaling by EGFR","CID32051"
"https://identifiers.org/wikipathways/WP2766_r123311","WP2766","Citric acid cycle and respiratory electron transport","CID32051"
"https://identifiers.org/wikipathways/WP4900_r123440","WP4900","Purinergic signaling","CID32051"
"https://identifiers.org/wikipathways/WP3354_r123634","WP3354","C-type lectin receptors","CID32051"
"https://identifiers.org/wikipathways/WP1873_r123615","WP1873","Signaling by NTRK1","CID32051"
"https://identifiers.org/wikipathways/WP1818_r123618","WP1818","Formation of Fibrin Clot and the Clotting Cascade","CID32051"
"https://identifiers.org/wikipathways/WP2824_r117697","WP2824","Detoxification of reactive oxygen species","CID32051"
"https://identifiers.org/wikipathways/WP1775_r117674","WP1775","Cell cycle checkpoints","CID32051"
"https://identifiers.org/wikipathways/WP2729_r117777","WP2729","Metabolism of angiotensinogen to angiotensins","CID32051"
"https://identifiers.org/wikipathways/WP5381_r127076","WP5381","Smith-Magenis and Potocki-Lupski syndrome copy number variation","CID32051"
"https://identifiers.org/wikipathways/WP3377_r114713","WP3377","Melanin biosynthesis","CID32051"
"https://identifiers.org/wikipathways/WP3579_r115028","WP3579","Surfactant metabolism","CID32051"
"https://identifiers.org/wikipathways/WP1852_r115020","WP1852","Metabolism of porphyrins","CID32051"
"https://identifiers.org/wikipathways/WP2712_r112294","WP2712","Abacavir transport and metabolism","CID32051"
"https://identifiers.org/wikipathways/WP2650_r114781","WP2650","Arachidonic acid metabolism","CID32051"
"https://identifiers.org/wikipathways/WP4068_r114757","WP4068","Formation of xylulose-5-phosphate","CID32051"
"https://identifiers.org/wikipathways/WP2678_r114990","WP2678","Prolactin receptor signaling","CID32051"
"https://identifiers.org/wikipathways/WP4085_r112448","WP4085","Phase I - Functionalization of compounds","CID32051"
"https://identifiers.org/wikipathways/WP2681_r114973","WP2681","Erythrocytes take up oxygen and release carbon dioxide","CID32051"
"https://identifiers.org/wikipathways/WP4129_r114663","WP4129","Plasma lipoprotein assembly, remodeling, and clearance","CID32051"
"https://identifiers.org/wikipathways/WP4439_r114934","WP4439","Biosynthesis of DHA-derived SPMs","CID32051"
"https://identifiers.org/wikipathways/WP4101_r114972","WP4101","Antimicrobial peptides","CID32051"
"https://identifiers.org/wikipathways/WP4977_r114705","WP4977","Extra-nuclear estrogen signaling","CID32051"
"https://identifiers.org/wikipathways/WP4993_r114834","WP4993","Anti-inflammatory response favouring Leishmania parasite infection","CID32051"
"https://identifiers.org/wikipathways/WP4998_r114920","WP4998","Cell recruitment (pro-inflammatory response)","CID32051"
"https://identifiers.org/wikipathways/WP2762_r114840","WP2762","Gamma carboxylation, hypusine formation and arylsulfatase activation","CID32051"
"https://identifiers.org/wikipathways/WP3547_r114869","WP3547","Amyloid fiber formation","CID32051"
"https://identifiers.org/wikipathways/WP1850_r114629","WP1850","Metabolism of nitric oxide: NOS3 activation and regulation","CID32051"
"https://identifiers.org/wikipathways/WP1935_r114951","WP1935","Transport of bile salts and organic acids, metal ions and amine compounds","CID32051"
"https://identifiers.org/wikipathways/WP2722_r114804","WP2722","Signaling by NOTCH3","CID32051"
"https://identifiers.org/wikipathways/WP3543_r114907","WP3543","DNA Double Strand Break Response","CID32051"
"https://identifiers.org/wikipathways/WP4134_r114724","WP4134","Processing of SMDT1","CID32051"
"https://identifiers.org/wikipathways/WP2759_r114731","WP2759","Fc epsilon receptor (FCERI) signaling","CID32051"
"https://identifiers.org/wikipathways/WP2770_r114783","WP2770","Reversible hydration of carbon dioxide","CID32051"
"https://identifiers.org/wikipathways/WP2781_r115045","WP2781","Signaling by ERBB4","CID32051"
"https://identifiers.org/wikipathways/WP2797_r115040","WP2797","Regulation of lipid metabolism by PPARalpha","CID32051"
"https://identifiers.org/wikipathways/WP3793_r114730","WP3793","Lysosomal oligosaccharide catabolism","CID32051"
"https://identifiers.org/wikipathways/WP4421_r114702","WP4421","Signaling by Retinoic Acid","CID32051"
"https://identifiers.org/wikipathways/WP1804_r114980","WP1804","DNA Damage Reversal","CID32051"
"https://identifiers.org/wikipathways/WP1857_r114645","WP1857","Metabolism of water-soluble vitamins and cofactors","CID32051"
"https://identifiers.org/wikipathways/WP3390_r114793","WP3390","Uptake and function of anthrax toxins","CID32051"
"https://identifiers.org/wikipathways/WP4036_r114838","WP4036","MTF1 activates gene expression","CID32051"
"https://identifiers.org/wikipathways/WP4104_r115013","WP4104","Digestion","CID32051"
"https://identifiers.org/wikipathways/WP4111_r114692","WP4111","Phase II - Conjugation of compounds","CID32051"
"https://identifiers.org/wikipathways/WP4979_r114747","WP4979","Aspartate and asparagine metabolism","CID32051"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID32051"
"https://identifiers.org/wikipathways/WP1919_r114739","WP1919","Signaling by VEGF","CID32051"
"https://identifiers.org/wikipathways/WP2736_r114707","WP2736","Insulin processing","CID32051"
"https://identifiers.org/wikipathways/WP3306_r115002","WP3306","Aflatoxin activation and detoxification","CID32051"
"https://identifiers.org/wikipathways/WP4039_r115072","WP4039","Fructose metabolism","CID32051"
"https://identifiers.org/wikipathways/WP4090_r114687","WP4090","Choline catabolism","CID32051"
"https://identifiers.org/wikipathways/WP2718_r115082","WP2718","Signaling by NOTCH2","CID32051"
"https://identifiers.org/wikipathways/WP4082_r115065","WP4082","Nucleotide salvage","CID32051"
"https://identifiers.org/wikipathways/WP1831_r114967","WP1831","Integration of energy metabolism","CID32051"
"https://identifiers.org/wikipathways/WP2740_r115029","WP2740","Glycerophospholipid biosynthesis","CID32051"
"https://identifiers.org/wikipathways/WP3551_r114846","WP3551","ROS and RNS production in phagocytes","CID32051"
"https://identifiers.org/wikipathways/WP4042_r114902","WP4042","Nucleobase catabolism","CID32051"
"https://identifiers.org/wikipathways/WP4097_r114689","WP4097","Nicotinate metabolism","CID32051"
"https://identifiers.org/wikipathways/WP3574_r100972","WP3574","Sulfur amino acid metabolism","CID32051"
"https://identifiers.org/wikipathways/WP3814_r114806","WP3814","Metallothioneins bind metals","CID32051"
"https://identifiers.org/wikipathways/WP2657_r114989","WP2657","Growth hormone receptor signaling","CID32051"
"https://identifiers.org/wikipathways/WP2746_r112687","WP2746","Signaling by the B Cell Receptor (BCR)","CID32051"
"https://identifiers.org/wikipathways/WP1802_r114732","WP1802","Dissolution of Fibrin Clot","CID32051"
"https://identifiers.org/wikipathways/WP3331_r114736","WP3331","Mitochondrial biogenesis","CID32051"
"https://identifiers.org/wikipathways/WP4119_r114762","WP4119","Listeria monocytogenes entry into host cells","CID32051"
"https://identifiers.org/wikipathways/WP4440_r114935","WP4440","Biosynthesis of EPA-derived SPMs","CID32051"
"https://identifiers.org/wikipathways/WP1785_r115049","WP1785","Asparagine N-linked glycosylation","CID32051"
"https://identifiers.org/wikipathways/WP2665_r114691","WP2665","Neurotoxicity of clostridium toxins","CID32051"
"https://identifiers.org/wikipathways/WP2721_r114660","WP2721","Signaling by NOTCH4","CID32051"
"https://identifiers.org/wikipathways/WP2744_r114620","WP2744","Erythrocytes take up carbon dioxide and release oxygen","CID32051"
"https://identifiers.org/wikipathways/WP5351_r126041","WP5351","Kleefstra syndrome","CID32051"
"https://identifiers.org/wikipathways/WP2706_r123263","WP2706","Activation of gene expression by SREBF (SREBP)","CID32051"
"https://identifiers.org/wikipathways/WP108_r117940","WP108","Selenium metabolism / selenoproteins","CID56928068"
"https://identifiers.org/wikipathways/WP108_r117940","WP108","Selenium metabolism / selenoproteins","CID1092"
"https://identifiers.org/wikipathways/WP3791_r114774","WP3791","Selenoamino acid metabolism","CID105024"
"https://identifiers.org/wikipathways/WP3791_r114774","WP3791","Selenoamino acid metabolism","CID53262363"
"https://identifiers.org/wikipathways/WP3257_r120914","WP3257","Selenium micronutrient network","CID853"
"https://identifiers.org/wikipathways/WP15_r125000","WP15","Selenium micronutrient network","CID853"
"https://identifiers.org/wikipathways/WP4085_r112448","WP4085","Phase I - Functionalization of compounds","CID104756"
"https://identifiers.org/wikipathways/WP4111_r114692","WP4111","Phase II - Conjugation of compounds","CID104756"
"https://identifiers.org/wikipathways/WP3306_r115002","WP3306","Aflatoxin activation and detoxification","CID104756"
"https://identifiers.org/wikipathways/WP4424_r116409","WP4424","G alpha (q) signaling events","CID284"
"https://identifiers.org/wikipathways/WP4419_r116450","WP4419","Class A/1 (rhodopsin-like receptors)","CID284"
"https://identifiers.org/wikipathways/WP3806_r114794","WP3806","Metabolism of folate and pterines","CID284"
"https://identifiers.org/wikipathways/WP2749_r115089","WP2749","Metabolism of steroid hormones","CID284"
"https://identifiers.org/wikipathways/WP1878_r114994","WP1878","Peroxisomal lipid metabolism","CID284"
"https://identifiers.org/wikipathways/WP4994_r114860","WP4994","Tryptophan catabolism","CID284"
"https://identifiers.org/wikipathways/WP4085_r112448","WP4085","Phase I - Functionalization of compounds","CID284"
"https://identifiers.org/wikipathways/WP4111_r114692","WP4111","Phase II - Conjugation of compounds","CID284"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID284"
"https://identifiers.org/wikipathways/WP1795_r114644","WP1795","Cholesterol biosynthesis","CID284"
"https://identifiers.org/wikipathways/WP3574_r100972","WP3574","Sulfur amino acid metabolism","CID284"
"https://identifiers.org/wikipathways/WP351_r117008","WP351","Regulation of actin cytoskeleton","CID439201"
"https://identifiers.org/wikipathways/WP473_r125508","WP473","GPCRs, class A rhodopsin-like","CID439201"
"https://identifiers.org/wikipathways/WP3165_r117564","WP3165","Neurotransmitter clearance in synaptic cleft","CID10257"
"https://identifiers.org/wikipathways/WP3298_r123268","WP3298","Melatonin metabolism and effects","CID10257"
"https://identifiers.org/wikipathways/WP5003_r116589","WP5003","Latent infection - Other responses of Mycobacterium tuberculosis to phagocytosis","CID3032552"
"https://identifiers.org/wikipathways/WP3193_r120912","WP3193","Vitamin B12 metabolism","CID3032552"
"https://identifiers.org/wikipathways/WP3257_r120914","WP3257","Selenium micronutrient network","CID3032552"
"https://identifiers.org/wikipathways/WP1075_r120905","WP1075","Folate metabolism","CID3032552"
"https://identifiers.org/wikipathways/WP1533_r121695","WP1533","Vitamin B12 metabolism","CID3032552"
"https://identifiers.org/wikipathways/WP176_r121696","WP176","Folate metabolism","CID3032552"
"https://identifiers.org/wikipathways/WP4947_r118070","WP4947","Nitric oxide metabolism in cystic fibrosis","CID3032552"
"https://identifiers.org/wikipathways/WP15_r125000","WP15","Selenium micronutrient network","CID3032552"
"https://identifiers.org/wikipathways/WP4991_r114822","WP4991","Events associated with phagocytolytic activity of PMN cells","CID3032552"
"https://identifiers.org/wikipathways/WP3551_r114846","WP3551","ROS and RNS production in phagocytes","CID3032552"
"https://identifiers.org/wikipathways/WP3262_r123267","WP3262","Alanine and aspartate metabolism","CID9543142"
"https://identifiers.org/wikipathways/WP106_r126966","WP106","Alanine and aspartate metabolism","CID9543142"
"https://identifiers.org/wikipathways/WP4657_r120007","WP4657","22q11.2 copy number variation syndrome","CID838"
"https://identifiers.org/wikipathways/WP3165_r117564","WP3165","Neurotransmitter clearance in synaptic cleft","CID6"
"https://identifiers.org/wikipathways/WP3155_r107062","WP3155","Dopamine metabolism","CID6"
"https://identifiers.org/wikipathways/WP4111_r114692","WP4111","Phase II - Conjugation of compounds","CID6"
"https://identifiers.org/wikipathways/WP2436_r107129","WP2436","Dopamine metabolism","CID6"
"https://identifiers.org/wikipathways/WP4838_r110282","WP4838","Regucalcin in proximal tubule epithelial kidney cells","CID27924"
"https://identifiers.org/wikipathways/WP4341_r122900","WP4341","Non-genomic actions of 1,25 dihydroxyvitamin D3","CID27924"
"https://identifiers.org/wikipathways/WP3257_r120914","WP3257","Selenium micronutrient network","CID54679076"
"https://identifiers.org/wikipathways/WP4265_r123509","WP4265","Ethanol metabolism resulting in production of ROS by CYP2E1","CID54679076"
"https://identifiers.org/wikipathways/WP4269_r117715","WP4269","Ethanol metabolism production of ROS by CYP2E1","CID54679076"
"https://identifiers.org/wikipathways/WP15_r125000","WP15","Selenium micronutrient network","CID54679076"
"https://identifiers.org/wikipathways/WP3372_r114686","WP3372","TET1,2,3 and TDG demethylate DNA","CID54679076"
"https://identifiers.org/wikipathways/WP2727_r114982","WP2727","Cellular response to hypoxia","CID54679076"
"https://identifiers.org/wikipathways/WP4981_r114751","WP4981","Phenylalanine and tyrosine metabolism","CID54679076"
"https://identifiers.org/wikipathways/WP1857_r114645","WP1857","Metabolism of water-soluble vitamins and cofactors","CID54679076"
"https://identifiers.org/wikipathways/WP4996_r114893","WP4996","Carnitine synthesis","CID54679076"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID54679076"
"https://identifiers.org/wikipathways/WP4268_r106992","WP4268","Ethanol metabolism resulting in production of ROS by CYP2E1","CID54679076"
